testing_network,generating_network,target_class,som_mode,predicted_class,filename,fastlin_eps
Dense2x18,Dense2x39,3,independent,3,Dense2x39_3_independent.png,23.59375
Dense2x18,Dense2x39,3,mean_relative,3,Dense2x39_3_mean_relative.png,24.1748046875
Dense2x18,Dense2x39,3,second_place_relative,3,Dense2x39_3_second_place_relative.png,24.8779296875
Dense2x18,Dense2x40,0,independent,0,Dense2x40_0_independent.png,9.3701171875
Dense2x18,Dense2x40,0,mean_relative,0,Dense2x40_0_mean_relative.png,10.1513671875
Dense2x18,Dense2x40,0,second_place_relative,0,Dense2x40_0_second_place_relative.png,6.1865234375
Dense2x18,Dense2x40,1,independent,2,Dense2x40_1_independent.png,3.8720703125
Dense2x18,Dense2x40,1,mean_relative,2,Dense2x40_1_mean_relative.png,7.3095703125
Dense2x18,Dense2x40,1,second_place_relative,1,Dense2x40_1_second_place_relative.png,5.361328125
Dense2x18,Dense2x40,3,independent,3,Dense2x40_3_independent.png,25.2880859375
Dense2x18,Dense2x40,3,mean_relative,3,Dense2x40_3_mean_relative.png,28.1689453125
Dense2x18,Dense2x40,3,second_place_relative,3,Dense2x40_3_second_place_relative.png,22.32421875
Dense2x18,Dense2x41,0,independent,0,Dense2x41_0_independent.png,8.056640625
Dense2x18,Dense2x41,0,mean_relative,0,Dense2x41_0_mean_relative.png,7.9638671875
Dense2x18,Dense2x41,0,second_place_relative,0,Dense2x41_0_second_place_relative.png,9.2431640625
Dense2x18,Dense2x41,1,independent,1,Dense2x41_1_independent.png,4.7119140625
Dense2x18,Dense2x41,1,mean_relative,1,Dense2x41_1_mean_relative.png,7.51953125
Dense2x18,Dense2x41,1,second_place_relative,1,Dense2x41_1_second_place_relative.png,4.375
Dense2x18,Dense2x41,3,independent,3,Dense2x41_3_independent.png,24.453125
Dense2x18,Dense2x41,3,mean_relative,3,Dense2x41_3_mean_relative.png,24.78515625
Dense2x18,Dense2x41,3,second_place_relative,3,Dense2x41_3_second_place_relative.png,29.7509765625
Dense2x18,Dense3x12,0,independent,5,Dense3x12_0_independent.png,6.328125
Dense2x18,Dense3x12,0,mean_relative,5,Dense3x12_0_mean_relative.png,9.365234375
Dense2x18,Dense3x12,0,second_place_relative,0,Dense3x12_0_second_place_relative.png,1.9873046875
Dense2x18,Dense3x12,1,independent,3,Dense3x12_1_independent.png,1.9580078125
Dense2x18,Dense3x12,1,mean_relative,7,Dense3x12_1_mean_relative.png,1.5283203125
Dense2x18,Dense3x12,1,second_place_relative,5,Dense3x12_1_second_place_relative.png,0.7275390625
Dense2x18,Dense3x12,3,independent,3,Dense3x12_3_independent.png,4.58984375
Dense2x18,Dense3x12,3,mean_relative,3,Dense3x12_3_mean_relative.png,6.650390625
Dense2x18,Dense3x12,3,second_place_relative,3,Dense3x12_3_second_place_relative.png,16.4453125
Dense2x18,Dense3x19,0,independent,2,Dense3x19_0_independent.png,0.9814453125
Dense2x18,Dense3x19,0,mean_relative,2,Dense3x19_0_mean_relative.png,0.6494140625
Dense2x18,Dense3x19,0,second_place_relative,0,Dense3x19_0_second_place_relative.png,8.0126953125
Dense2x18,Dense3x19,1,independent,1,Dense3x19_1_independent.png,2.919921875
Dense2x18,Dense3x19,1,mean_relative,1,Dense3x19_1_mean_relative.png,2.197265625
Dense2x18,Dense3x19,1,second_place_relative,1,Dense3x19_1_second_place_relative.png,3.0615234375
Dense2x18,Dense3x19,3,independent,3,Dense3x19_3_independent.png,26.3916015625
Dense2x18,Dense3x19,3,mean_relative,3,Dense3x19_3_mean_relative.png,21.611328125
Dense2x18,Dense3x19,3,second_place_relative,3,Dense3x19_3_second_place_relative.png,14.677734375
Dense2x18,Dense3x20,0,independent,0,Dense3x20_0_independent.png,7.0849609375
Dense2x18,Dense3x20,0,mean_relative,5,Dense3x20_0_mean_relative.png,0.9375
Dense2x18,Dense3x20,0,second_place_relative,0,Dense3x20_0_second_place_relative.png,9.3017578125
Dense2x18,Dense3x20,1,independent,3,Dense3x20_1_independent.png,7.1728515625
Dense2x18,Dense3x20,1,mean_relative,3,Dense3x20_1_mean_relative.png,10.6201171875
Dense2x18,Dense3x20,1,second_place_relative,3,Dense3x20_1_second_place_relative.png,8.37890625
Dense2x18,Dense3x20,3,independent,3,Dense3x20_3_independent.png,12.5048828125
Dense2x18,Dense3x20,3,mean_relative,3,Dense3x20_3_mean_relative.png,10.72265625
Dense2x18,Dense3x20,3,second_place_relative,3,Dense3x20_3_second_place_relative.png,20.2099609375
Dense2x18,Dense3x25,0,independent,0,Dense3x25_0_independent.png,0.25390625
Dense2x18,Dense3x25,0,mean_relative,0,Dense3x25_0_mean_relative.png,5.4736328125
Dense2x18,Dense3x25,0,second_place_relative,0,Dense3x25_0_second_place_relative.png,9.4775390625
Dense2x18,Dense3x25,1,independent,5,Dense3x25_1_independent.png,0.9326171875
Dense2x18,Dense3x25,1,mean_relative,5,Dense3x25_1_mean_relative.png,1.7724609375
Dense2x18,Dense3x25,1,second_place_relative,1,Dense3x25_1_second_place_relative.png,0.2197265625
Dense2x18,Dense3x25,3,independent,3,Dense3x25_3_independent.png,15.546875
Dense2x18,Dense3x25,3,mean_relative,3,Dense3x25_3_mean_relative.png,15.0048828125
Dense2x18,Dense3x25,3,second_place_relative,3,Dense3x25_3_second_place_relative.png,15.72265625
Dense2x18,Dense3x29,0,independent,0,Dense3x29_0_independent.png,8.896484375
Dense2x18,Dense3x29,0,mean_relative,0,Dense3x29_0_mean_relative.png,8.828125
Dense2x18,Dense3x29,0,second_place_relative,0,Dense3x29_0_second_place_relative.png,10.6494140625
Dense2x18,Dense3x29,1,independent,3,Dense3x29_1_independent.png,5.625
Dense2x18,Dense3x29,1,mean_relative,3,Dense3x29_1_mean_relative.png,6.0791015625
Dense2x18,Dense3x29,1,second_place_relative,3,Dense3x29_1_second_place_relative.png,1.3623046875
Dense2x18,Dense3x29,3,independent,3,Dense3x29_3_independent.png,10.3076171875
Dense2x18,Dense3x29,3,mean_relative,3,Dense3x29_3_mean_relative.png,9.3798828125
Dense2x18,Dense3x29,3,second_place_relative,3,Dense3x29_3_second_place_relative.png,24.6435546875
Dense2x18,Dense3x31,0,independent,0,Dense3x31_0_independent.png,2.1044921875
Dense2x18,Dense3x31,0,mean_relative,0,Dense3x31_0_mean_relative.png,5.1513671875
Dense2x18,Dense3x31,0,second_place_relative,0,Dense3x31_0_second_place_relative.png,7.6611328125
Dense2x18,Dense3x31,1,independent,3,Dense3x31_1_independent.png,4.814453125
Dense2x18,Dense3x31,1,mean_relative,3,Dense3x31_1_mean_relative.png,4.921875
Dense2x18,Dense3x31,1,second_place_relative,1,Dense3x31_1_second_place_relative.png,6.1572265625
Dense2x18,Dense3x31,3,independent,3,Dense3x31_3_independent.png,24.150390625
Dense2x18,Dense3x31,3,mean_relative,3,Dense3x31_3_mean_relative.png,23.92578125
Dense2x18,Dense3x31,3,second_place_relative,3,Dense3x31_3_second_place_relative.png,24.4873046875
Dense2x18,Dense3x32,0,independent,0,Dense3x32_0_independent.png,6.4453125
Dense2x18,Dense3x32,0,mean_relative,0,Dense3x32_0_mean_relative.png,3.564453125
Dense2x18,Dense3x32,0,second_place_relative,0,Dense3x32_0_second_place_relative.png,9.306640625
Dense2x18,Dense3x32,1,independent,3,Dense3x32_1_independent.png,0.2978515625
Dense2x18,Dense3x32,1,mean_relative,3,Dense3x32_1_mean_relative.png,5.2294921875
Dense2x18,Dense3x32,1,second_place_relative,3,Dense3x32_1_second_place_relative.png,5.5517578125
Dense2x18,Dense3x32,3,independent,3,Dense3x32_3_independent.png,22.4462890625
Dense2x18,Dense3x32,3,mean_relative,3,Dense3x32_3_mean_relative.png,20.4248046875
Dense2x18,Dense3x32,3,second_place_relative,3,Dense3x32_3_second_place_relative.png,26.89453125
Dense2x18,Dense3x33,0,independent,0,Dense3x33_0_independent.png,4.658203125
Dense2x18,Dense3x33,0,mean_relative,0,Dense3x33_0_mean_relative.png,5.83984375
Dense2x18,Dense3x33,0,second_place_relative,0,Dense3x33_0_second_place_relative.png,2.958984375
Dense2x18,Dense3x33,1,independent,1,Dense3x33_1_independent.png,7.4267578125
Dense2x18,Dense3x33,1,second_place_relative,1,Dense3x33_1_second_place_relative.png,5.8056640625
Dense2x18,Dense3x33,3,independent,3,Dense3x33_3_independent.png,20.9130859375
Dense2x18,Dense3x33,3,mean_relative,3,Dense3x33_3_mean_relative.png,21.9287109375
Dense2x18,Dense3x33,3,second_place_relative,3,Dense3x33_3_second_place_relative.png,28.408203125
Dense2x18,Dense3x36,0,independent,0,Dense3x36_0_independent.png,9.4091796875
Dense2x18,Dense3x36,0,mean_relative,0,Dense3x36_0_mean_relative.png,7.900390625
Dense2x18,Dense3x36,0,second_place_relative,0,Dense3x36_0_second_place_relative.png,11.123046875
Dense2x18,Dense3x36,3,independent,3,Dense3x36_3_independent.png,23.857421875
Dense2x18,Dense3x36,3,second_place_relative,3,Dense3x36_3_second_place_relative.png,25.751953125
Dense2x18,Dense3x38,0,second_place_relative,0,Dense3x38_0_second_place_relative.png,10.68359375
Dense2x18,Dense3x38,3,independent,3,Dense3x38_3_independent.png,26.044921875
Dense2x18,Dense3x38,3,mean_relative,3,Dense3x38_3_mean_relative.png,26.7626953125
Dense2x18,Dense3x38,3,second_place_relative,3,Dense3x38_3_second_place_relative.png,25.13671875
Dense2x18,Dense4x15,0,independent,5,Dense4x15_0_independent.png,5.1025390625
Dense2x18,Dense4x15,0,mean_relative,5,Dense4x15_0_mean_relative.png,5.771484375
Dense2x18,Dense4x15,0,second_place_relative,5,Dense4x15_0_second_place_relative.png,0.9326171875
Dense2x18,Dense4x15,1,independent,3,Dense4x15_1_independent.png,1.494140625
Dense2x18,Dense4x15,1,mean_relative,3,Dense4x15_1_mean_relative.png,1.5185546875
Dense2x18,Dense4x15,1,second_place_relative,3,Dense4x15_1_second_place_relative.png,3.0419921875
Dense2x18,Dense4x15,3,independent,3,Dense4x15_3_independent.png,27.8466796875
Dense2x18,Dense4x15,3,mean_relative,3,Dense4x15_3_mean_relative.png,27.236328125
Dense2x18,Dense4x15,3,second_place_relative,3,Dense4x15_3_second_place_relative.png,23.4326171875
Dense2x18,Dense4x20,0,independent,3,Dense4x20_0_independent.png,7.8369140625
Dense2x18,Dense4x20,0,mean_relative,3,Dense4x20_0_mean_relative.png,5.2734375
Dense2x18,Dense4x20,0,second_place_relative,3,Dense4x20_0_second_place_relative.png,8.57421875
Dense2x18,Dense4x20,1,independent,3,Dense4x20_1_independent.png,12.607421875
Dense2x18,Dense4x20,1,mean_relative,3,Dense4x20_1_mean_relative.png,11.259765625
Dense2x18,Dense4x20,1,second_place_relative,3,Dense4x20_1_second_place_relative.png,2.255859375
Dense2x18,Dense4x20,3,independent,3,Dense4x20_3_independent.png,17.783203125
Dense2x18,Dense4x20,3,mean_relative,3,Dense4x20_3_mean_relative.png,20.2685546875
Dense2x18,Dense4x20,3,second_place_relative,3,Dense4x20_3_second_place_relative.png,21.572265625
Dense2x18,Dense5x20,0,independent,2,Dense5x20_0_independent.png,2.83203125
Dense2x18,Dense5x20,0,mean_relative,2,Dense5x20_0_mean_relative.png,2.5537109375
Dense2x18,Dense5x20,0,second_place_relative,0,Dense5x20_0_second_place_relative.png,6.5234375
Dense2x18,Dense5x20,1,independent,3,Dense5x20_1_independent.png,0.244140625
Dense2x18,Dense5x20,1,mean_relative,3,Dense5x20_1_mean_relative.png,4.4775390625
Dense2x18,Dense5x20,1,second_place_relative,3,Dense5x20_1_second_place_relative.png,5.0146484375
Dense2x18,Dense5x20,3,independent,3,Dense5x20_3_independent.png,7.6025390625
Dense2x18,Dense5x20,3,mean_relative,3,Dense5x20_3_mean_relative.png,7.919921875
Dense2x18,Dense5x20,3,second_place_relative,3,Dense5x20_3_second_place_relative.png,18.5400390625
Dense2x18,Dense6x10,0,independent,5,Dense6x10_0_independent.png,0.0927734375
Dense2x18,Dense6x10,0,mean_relative,5,Dense6x10_0_mean_relative.png,0.263671875
Dense2x18,Dense6x10,0,second_place_relative,2,Dense6x10_0_second_place_relative.png,7.5634765625
Dense2x18,Dense6x10,1,independent,5,Dense6x10_1_independent.png,0.048828125
Dense2x18,Dense6x10,1,mean_relative,6,Dense6x10_1_mean_relative.png,7.91015625
Dense2x18,Dense6x10,1,second_place_relative,3,Dense6x10_1_second_place_relative.png,2.32421875
Dense2x18,Dense6x10,3,independent,5,Dense6x10_3_independent.png,0.3564453125
Dense2x18,Dense6x10,3,mean_relative,5,Dense6x10_3_mean_relative.png,0.3515625
Dense2x18,Dense6x10,3,second_place_relative,3,Dense6x10_3_second_place_relative.png,0.224609375
Dense3x29,Dense1x60,0,independent,0,Dense1x60_0_independent.png,11.064453125
Dense3x29,Dense1x60,0,mean_relative,0,Dense1x60_0_mean_relative.png,9.3017578125
Dense3x29,Dense1x60,0,second_place_relative,0,Dense1x60_0_second_place_relative.png,10.6982421875
Dense3x29,Dense1x60,1,independent,3,Dense1x60_1_independent.png,2.65625
Dense3x29,Dense1x60,1,mean_relative,2,Dense1x60_1_mean_relative.png,1.9970703125
Dense3x29,Dense1x60,1,second_place_relative,1,Dense1x60_1_second_place_relative.png,6.2939453125
Dense3x29,Dense1x60,3,independent,3,Dense1x60_3_independent.png,20.8837890625
Dense3x29,Dense1x60,3,mean_relative,3,Dense1x60_3_mean_relative.png,19.9462890625
Dense3x29,Dense1x60,3,second_place_relative,3,Dense1x60_3_second_place_relative.png,20.2099609375
Dense3x29,Dense2x12,0,independent,0,Dense2x12_0_independent.png,8.75
Dense3x29,Dense2x12,0,mean_relative,0,Dense2x12_0_mean_relative.png,1.796875
Dense3x29,Dense2x12,0,second_place_relative,0,Dense2x12_0_second_place_relative.png,10.6640625
Dense3x29,Dense2x12,1,independent,2,Dense2x12_1_independent.png,8.3935546875
Dense3x29,Dense2x12,1,mean_relative,2,Dense2x12_1_mean_relative.png,4.443359375
Dense3x29,Dense2x12,1,second_place_relative,3,Dense2x12_1_second_place_relative.png,2.8076171875
Dense3x29,Dense2x12,3,independent,3,Dense2x12_3_independent.png,20.166015625
Dense3x29,Dense2x12,3,mean_relative,3,Dense2x12_3_mean_relative.png,20.09765625
Dense3x29,Dense2x12,3,second_place_relative,3,Dense2x12_3_second_place_relative.png,19.9658203125
Dense3x29,Dense2x18,0,independent,0,Dense2x18_0_independent.png,8.095703125
Dense3x29,Dense2x18,0,mean_relative,0,Dense2x18_0_mean_relative.png,7.8857421875
Dense3x29,Dense2x18,0,second_place_relative,0,Dense2x18_0_second_place_relative.png,6.494140625
Dense3x29,Dense2x18,1,independent,3,Dense2x18_1_independent.png,2.8076171875
Dense3x29,Dense2x18,1,mean_relative,3,Dense2x18_1_mean_relative.png,2.021484375
Dense3x29,Dense2x18,1,second_place_relative,1,Dense2x18_1_second_place_relative.png,5.8837890625
Dense3x29,Dense2x18,3,independent,3,Dense2x18_3_independent.png,21.11328125
Dense3x29,Dense2x18,3,mean_relative,3,Dense2x18_3_mean_relative.png,21.298828125
Dense3x29,Dense2x18,3,second_place_relative,3,Dense2x18_3_second_place_relative.png,19.775390625
Dense3x29,Dense2x19,0,independent,0,Dense2x19_0_independent.png,9.9951171875
Dense3x29,Dense2x19,0,mean_relative,0,Dense2x19_0_mean_relative.png,11.19140625
Dense3x29,Dense2x19,0,second_place_relative,0,Dense2x19_0_second_place_relative.png,12.0947265625
Dense3x29,Dense2x19,1,independent,3,Dense2x19_1_independent.png,9.9169921875
Dense3x29,Dense2x19,1,mean_relative,3,Dense2x19_1_mean_relative.png,11.650390625
Dense3x29,Dense2x19,1,second_place_relative,1,Dense2x19_1_second_place_relative.png,6.787109375
Dense3x29,Dense2x19,3,independent,3,Dense2x19_3_independent.png,23.0517578125
Dense3x29,Dense2x19,3,mean_relative,3,Dense2x19_3_mean_relative.png,22.705078125
Dense3x29,Dense2x19,3,second_place_relative,3,Dense2x19_3_second_place_relative.png,18.173828125
Dense3x29,Dense2x20,0,independent,0,Dense2x20_0_independent.png,4.6240234375
Dense3x29,Dense2x20,0,mean_relative,0,Dense2x20_0_mean_relative.png,3.28125
Dense3x29,Dense2x20,0,second_place_relative,0,Dense2x20_0_second_place_relative.png,6.26953125
Dense3x29,Dense2x20,1,independent,1,Dense2x20_1_independent.png,5.99609375
Dense3x29,Dense2x20,1,mean_relative,1,Dense2x20_1_mean_relative.png,3.30078125
Dense3x29,Dense2x20,1,second_place_relative,1,Dense2x20_1_second_place_relative.png,5.7275390625
Dense3x29,Dense2x20,3,independent,3,Dense2x20_3_independent.png,20.9716796875
Dense3x29,Dense2x20,3,mean_relative,3,Dense2x20_3_mean_relative.png,19.0283203125
Dense3x29,Dense2x20,3,second_place_relative,3,Dense2x20_3_second_place_relative.png,19.51171875
Dense3x29,Dense2x22,0,independent,0,Dense2x22_0_independent.png,7.5341796875
Dense3x29,Dense2x22,0,mean_relative,0,Dense2x22_0_mean_relative.png,5.0146484375
Dense3x29,Dense2x22,0,second_place_relative,0,Dense2x22_0_second_place_relative.png,6.279296875
Dense3x29,Dense2x22,1,independent,1,Dense2x22_1_independent.png,5.7373046875
Dense3x29,Dense2x22,1,mean_relative,2,Dense2x22_1_mean_relative.png,14.2578125
Dense3x29,Dense2x22,1,second_place_relative,1,Dense2x22_1_second_place_relative.png,5.29296875
Dense3x29,Dense2x22,3,independent,3,Dense2x22_3_independent.png,19.0380859375
Dense3x29,Dense2x22,3,mean_relative,3,Dense2x22_3_mean_relative.png,19.560546875
Dense3x29,Dense2x22,3,second_place_relative,3,Dense2x22_3_second_place_relative.png,21.533203125
Dense3x29,Dense2x23,0,independent,0,Dense2x23_0_independent.png,1.1279296875
Dense3x29,Dense2x23,0,mean_relative,0,Dense2x23_0_mean_relative.png,2.9248046875
Dense3x29,Dense2x23,0,second_place_relative,0,Dense2x23_0_second_place_relative.png,5.9130859375
Dense3x29,Dense2x23,1,independent,1,Dense2x23_1_independent.png,2.2021484375
Dense3x29,Dense2x23,1,mean_relative,1,Dense2x23_1_mean_relative.png,0.888671875
Dense3x29,Dense2x23,1,second_place_relative,1,Dense2x23_1_second_place_relative.png,8.1396484375
Dense3x29,Dense2x23,3,independent,3,Dense2x23_3_independent.png,23.359375
Dense3x29,Dense2x23,3,mean_relative,3,Dense2x23_3_mean_relative.png,21.650390625
Dense3x29,Dense2x23,3,second_place_relative,3,Dense2x23_3_second_place_relative.png,22.7490234375
Dense3x29,Dense2x28,0,independent,0,Dense2x28_0_independent.png,7.7734375
Dense3x29,Dense2x28,0,mean_relative,0,Dense2x28_0_mean_relative.png,4.4677734375
Dense3x29,Dense2x28,0,second_place_relative,0,Dense2x28_0_second_place_relative.png,6.1279296875
Dense3x29,Dense2x28,1,independent,3,Dense2x28_1_independent.png,0.64453125
Dense3x29,Dense2x28,1,mean_relative,3,Dense2x28_1_mean_relative.png,1.0302734375
Dense3x29,Dense2x28,1,second_place_relative,1,Dense2x28_1_second_place_relative.png,2.7685546875
Dense3x29,Dense2x28,3,independent,3,Dense2x28_3_independent.png,18.6328125
Dense3x29,Dense2x28,3,mean_relative,3,Dense2x28_3_mean_relative.png,18.662109375
Dense3x29,Dense2x28,3,second_place_relative,3,Dense2x28_3_second_place_relative.png,20.0341796875
Dense3x29,Dense2x29,0,independent,0,Dense2x29_0_independent.png,10.83984375
Dense3x29,Dense2x29,0,mean_relative,0,Dense2x29_0_mean_relative.png,10.76171875
Dense3x29,Dense2x29,0,second_place_relative,0,Dense2x29_0_second_place_relative.png,10.849609375
Dense3x29,Dense2x29,1,independent,1,Dense2x29_1_independent.png,3.349609375
Dense3x29,Dense2x29,1,mean_relative,1,Dense2x29_1_mean_relative.png,0.37109375
Dense3x29,Dense2x29,1,second_place_relative,1,Dense2x29_1_second_place_relative.png,5.68359375
Dense3x29,Dense2x29,3,independent,3,Dense2x29_3_independent.png,24.2333984375
Dense3x29,Dense2x29,3,mean_relative,3,Dense2x29_3_mean_relative.png,22.4609375
Dense3x29,Dense2x29,3,second_place_relative,3,Dense2x29_3_second_place_relative.png,22.861328125
Dense3x29,Dense2x30,0,independent,0,Dense2x30_0_independent.png,6.0693359375
Dense3x29,Dense2x30,0,mean_relative,0,Dense2x30_0_mean_relative.png,4.5458984375
Dense3x29,Dense2x30,0,second_place_relative,0,Dense2x30_0_second_place_relative.png,6.4111328125
Dense3x29,Dense2x30,1,independent,1,Dense2x30_1_independent.png,4.7314453125
Dense3x29,Dense2x30,1,mean_relative,1,Dense2x30_1_mean_relative.png,0.263671875
Dense3x29,Dense2x30,1,second_place_relative,1,Dense2x30_1_second_place_relative.png,6.5673828125
Dense3x29,Dense2x30,3,independent,3,Dense2x30_3_independent.png,20.7666015625
Dense3x29,Dense2x30,3,mean_relative,3,Dense2x30_3_mean_relative.png,20.8544921875
Dense3x29,Dense2x30,3,second_place_relative,3,Dense2x30_3_second_place_relative.png,20.13671875
Dense3x29,Dense2x32,0,independent,5,Dense2x32_0_independent.png,3.1982421875
Dense3x29,Dense2x32,0,mean_relative,5,Dense2x32_0_mean_relative.png,4.8193359375
Dense3x29,Dense2x32,0,second_place_relative,0,Dense2x32_0_second_place_relative.png,3.095703125
Dense3x29,Dense2x32,1,independent,2,Dense2x32_1_independent.png,10.380859375
Dense3x29,Dense2x32,1,mean_relative,2,Dense2x32_1_mean_relative.png,11.6015625
Dense3x29,Dense2x32,1,second_place_relative,1,Dense2x32_1_second_place_relative.png,6.54296875
Dense3x29,Dense2x32,3,independent,3,Dense2x32_3_independent.png,23.349609375
Dense3x29,Dense2x32,3,mean_relative,3,Dense2x32_3_mean_relative.png,22.9638671875
Dense3x29,Dense2x32,3,second_place_relative,3,Dense2x32_3_second_place_relative.png,23.6865234375
Dense3x29,Dense2x34,0,independent,0,Dense2x34_0_independent.png,3.232421875
Dense3x29,Dense2x34,0,mean_relative,0,Dense2x34_0_mean_relative.png,3.65234375
Dense3x29,Dense2x34,0,second_place_relative,0,Dense2x34_0_second_place_relative.png,9.2431640625
Dense3x29,Dense2x34,1,independent,1,Dense2x34_1_independent.png,3.45703125
Dense3x29,Dense2x34,1,mean_relative,3,Dense2x34_1_mean_relative.png,3.22265625
Dense3x29,Dense2x34,1,second_place_relative,1,Dense2x34_1_second_place_relative.png,5.8349609375
Dense3x29,Dense2x34,3,independent,3,Dense2x34_3_independent.png,18.310546875
Dense3x29,Dense2x34,3,mean_relative,3,Dense2x34_3_mean_relative.png,19.0625
Dense3x29,Dense2x34,3,second_place_relative,3,Dense2x34_3_second_place_relative.png,19.8291015625
Dense3x29,Dense2x37,0,independent,0,Dense2x37_0_independent.png,10.0732421875
Dense3x29,Dense2x37,0,mean_relative,0,Dense2x37_0_mean_relative.png,2.1826171875
Dense3x29,Dense2x37,0,second_place_relative,0,Dense2x37_0_second_place_relative.png,10.78125
Dense3x29,Dense2x37,1,independent,1,Dense2x37_1_independent.png,1.34765625
Dense3x29,Dense2x37,1,mean_relative,3,Dense2x37_1_mean_relative.png,3.33984375
Dense3x29,Dense2x37,1,second_place_relative,1,Dense2x37_1_second_place_relative.png,6.9384765625
Dense3x29,Dense2x37,3,independent,3,Dense2x37_3_independent.png,25.1171875
Dense3x29,Dense2x37,3,mean_relative,3,Dense2x37_3_mean_relative.png,24.4140625
Dense3x29,Dense2x37,3,second_place_relative,3,Dense2x37_3_second_place_relative.png,19.609375
Dense3x29,Dense2x39,0,independent,0,Dense2x39_0_independent.png,2.1337890625
Dense3x29,Dense2x39,0,mean_relative,0,Dense2x39_0_mean_relative.png,1.3134765625
Dense3x29,Dense2x39,0,second_place_relative,0,Dense2x39_0_second_place_relative.png,1.1279296875
Dense3x29,Dense2x39,1,independent,1,Dense2x39_1_independent.png,1.4501953125
Dense3x29,Dense2x39,1,mean_relative,3,Dense2x39_1_mean_relative.png,8.9599609375
Dense3x29,Dense2x39,1,second_place_relative,1,Dense2x39_1_second_place_relative.png,4.7509765625
Dense3x29,Dense2x39,3,independent,3,Dense2x39_3_independent.png,24.4873046875
Dense3x29,Dense2x39,3,mean_relative,3,Dense2x39_3_mean_relative.png,24.7802734375
Dense3x29,Dense2x39,3,second_place_relative,3,Dense2x39_3_second_place_relative.png,22.197265625
Dense3x29,Dense2x40,0,independent,0,Dense2x40_0_independent.png,4.27734375
Dense3x29,Dense2x40,0,mean_relative,0,Dense2x40_0_mean_relative.png,4.35546875
Dense3x29,Dense2x40,0,second_place_relative,0,Dense2x40_0_second_place_relative.png,1.328125
Dense3x29,Dense2x40,1,independent,2,Dense2x40_1_independent.png,5.5419921875
Dense3x29,Dense2x40,1,mean_relative,2,Dense2x40_1_mean_relative.png,3.4521484375
Dense3x29,Dense2x40,1,second_place_relative,1,Dense2x40_1_second_place_relative.png,4.6484375
Dense3x29,Dense2x40,3,independent,3,Dense2x40_3_independent.png,22.7587890625
Dense3x29,Dense2x40,3,mean_relative,3,Dense2x40_3_mean_relative.png,21.2890625
Dense3x29,Dense2x40,3,second_place_relative,3,Dense2x40_3_second_place_relative.png,20.771484375
Dense3x29,Dense2x41,0,independent,0,Dense2x41_0_independent.png,3.92578125
Dense3x29,Dense2x41,0,mean_relative,0,Dense2x41_0_mean_relative.png,3.80859375
Dense3x29,Dense2x41,0,second_place_relative,0,Dense2x41_0_second_place_relative.png,6.8408203125
Dense3x29,Dense2x41,1,independent,2,Dense2x41_1_independent.png,5.8544921875
Dense3x29,Dense2x41,1,mean_relative,2,Dense2x41_1_mean_relative.png,5.3662109375
Dense3x29,Dense2x41,1,second_place_relative,1,Dense2x41_1_second_place_relative.png,4.58984375
Dense3x29,Dense2x41,3,independent,3,Dense2x41_3_independent.png,23.65234375
Dense3x29,Dense2x41,3,mean_relative,3,Dense2x41_3_mean_relative.png,23.69140625
Dense3x29,Dense2x41,3,second_place_relative,3,Dense2x41_3_second_place_relative.png,22.0458984375
Dense3x29,Dense3x12,0,independent,5,Dense3x12_0_independent.png,9.7265625
Dense3x29,Dense3x12,0,mean_relative,5,Dense3x12_0_mean_relative.png,11.3232421875
Dense3x29,Dense3x12,0,second_place_relative,7,Dense3x12_0_second_place_relative.png,5.0390625
Dense3x29,Dense3x12,1,independent,7,Dense3x12_1_independent.png,3.369140625
Dense3x29,Dense3x12,1,mean_relative,7,Dense3x12_1_mean_relative.png,3.8330078125
Dense3x29,Dense3x12,1,second_place_relative,1,Dense3x12_1_second_place_relative.png,4.8583984375
Dense3x29,Dense3x12,3,independent,3,Dense3x12_3_independent.png,16.708984375
Dense3x29,Dense3x12,3,mean_relative,3,Dense3x12_3_mean_relative.png,17.3388671875
Dense3x29,Dense3x12,3,second_place_relative,3,Dense3x12_3_second_place_relative.png,19.47265625
Dense3x29,Dense3x19,0,independent,2,Dense3x19_0_independent.png,1.435546875
Dense3x29,Dense3x19,0,mean_relative,3,Dense3x19_0_mean_relative.png,2.9736328125
Dense3x29,Dense3x19,0,second_place_relative,0,Dense3x19_0_second_place_relative.png,0.2783203125
Dense3x29,Dense3x19,1,independent,2,Dense3x19_1_independent.png,2.958984375
Dense3x29,Dense3x19,1,mean_relative,2,Dense3x19_1_mean_relative.png,2.34375
Dense3x29,Dense3x19,1,second_place_relative,3,Dense3x19_1_second_place_relative.png,2.607421875
Dense3x29,Dense3x19,3,independent,3,Dense3x19_3_independent.png,19.94140625
Dense3x29,Dense3x19,3,mean_relative,3,Dense3x19_3_mean_relative.png,21.2451171875
Dense3x29,Dense3x19,3,second_place_relative,3,Dense3x19_3_second_place_relative.png,20.3076171875
Dense3x29,Dense3x20,0,independent,5,Dense3x20_0_independent.png,0.3662109375
Dense3x29,Dense3x20,0,mean_relative,5,Dense3x20_0_mean_relative.png,7.3681640625
Dense3x29,Dense3x20,0,second_place_relative,0,Dense3x20_0_second_place_relative.png,2.7099609375
Dense3x29,Dense3x20,1,independent,3,Dense3x20_1_independent.png,10.361328125
